MAIRA Recording v4
Formula Vee - Classic @ Circuit de Ledenon -  (104s)
InputTorque60Hz,InputTorque360Hz,LFEMagnitude,LongitudinalGForce,LateralGForce,MaxShockVelocity,UndersteerEffect,OversteerEffect,SeatOfPantsEffect,SkidSlip,RPM,ShiftRPM,Gear,NumForwardGears,ABSActive,VelocityMS,VelocityY,SteeringWheelAngle,SteeringWheelAngleMax,SteeringWheelVelocity,YawRate,TrackPosition,YawNorth,VelocityX,Speed,VelocityY360Hz,LatAccel,RollRate,PitchRate,LFShockVelocity,RFShockVelocity,LFShockDeflection,RFShockDeflection,Throttle,Brake
0.54752636,0.54752636,0,0.09217016,0.016420174,0.10278687,0,0,-0.0010242818,-0.032936838,6754.745,6500,3,4,False,38.151268,0.019538824,-0.0024175632,6.719512,0.08703227,-0.0011846508,3.0802114,3.3265574,38.151264,38.151268,0.019538824,-0.16102691,-0.038266834,0.029986044,-0.024786655,-0.022722265,0.039660826,0.039746277,1,0
0.36291414,0.6816324,0,0.09293563,0.014823961,0.072644986,0,0,-0.0012658256,-0.01990146,6748.6895,6500,3,4,False,38.157753,0.024150524,-0.001208314,6.719512,0.07255495,-0.0017810726,3.715567,3.3266168,38.157745,38.157753,0.02009283,-0.14732084,-0.044905733,0.029446978,-0.016744897,-0.02118555,0.03960013,0.039686657,1,0
0.36291414,0.7623176,0,0.09293563,0.014823961,0.072644986,0,0,-0.0012658256,-0.01990146,6748.6895,6500,3,4,False,38.157753,0.024150524,-0.001208314,6.719512,0.07255495,-0.0024082875,3.715567,3.3266168,38.157745,38.157753,0.020813558,-0.11278342,-0.044968486,0.028542744,-0.010199835,-0.019225368,0.039564997,0.03963037,1,0
0.36291414,0.76096135,0,0.09293563,0.014823961,0.072644986,0,0,-0.0012658256,-0.01990146,6748.6895,6500,3,4,False,38.157753,0.024150524,-0.001208314,6.719512,0.07255495,-0.0029723842,3.715567,3.3266168,38.157745,38.157753,0.021644067,-0.096859545,-0.039667055,0.027057167,-0.0079434365,-0.01820277,0.039543256,0.039580006,1,0
0.36291414,0.6800345,0,0.09293563,0.014823961,0.072644986,0,0,-0.0012658256,-0.01990146,6748.6895,6500,3,4,False,38.157753,0.024150524,-0.001208314,6.719512,0.07255495,-0.0033765698,3.715567,3.3266168,38.157745,38.157753,0.022504535,-0.10503119,-0.031323045,0.025373526,-0.0073288386,-0.018721959,0.039522108,0.039529562,1,0
0.36291414,0.5376747,0,0.09293563,0.014823961,0.072644986,0,0,-0.0012658256,-0.01990146,6748.6895,6500,3,4,False,38.157753,0.024150524,-0.001208314,6.719512,0.07255495,-0.0036172583,3.715567,3.3266168,38.157745,38.157753,0.023361899,-0.11647537,-0.020658322,0.023854256,-0.0066888416,-0.018113194,0.03950247,0.039476503,1,0
0.36291414,0.36291414,0,0.09293563,0.014823961,0.072644986,0,0,-0.0012658256,-0.01990146,6748.6895,6500,3,4,False,38.157753,0.024150524,-0.001208314,6.719512,0.07255495,-0.003762964,3.715567,3.3266168,38.157745,38.157753,0.024150524,-0.1453734,-0.009292533,0.02258715,-0.005544125,-0.014907735,0.039484926,0.039428122,1,0
-0.19517832,0.16578427,0,0.092574134,0.035490856,0.061323456,0,0,-0.0013814345,0.01615699,6749.8384,6500,3,4,False,38.163918,0.02636047,0.00048444793,6.719512,0.10156571,-0.003863771,4.351051,3.3266902,38.16391,38.163918,0.024808176,-0.19477664,0.0011716139,0.021347811,-0.0062122815,-0.011848281,0.039471596,0.039391994,1,0
-0.19517832,-0.0069513517,0,0.092574134,0.035490856,0.061323456,0,0,-0.0013814345,0.01615699,6749.8384,6500,3,4,False,38.163918,0.02636047,0.00048444793,6.719512,0.10156571,-0.0039058416,4.351051,3.3266902,38.16391,38.163918,0.02531853,-0.24847795,0.009393675,0.020112026,-0.009261337,-0.0109401075,0.039452165,0.039362006,1,0
-0.19517832,-0.13454655,0,0.092574134,0.035490856,0.061323456,0,0,-0.0013814345,0.01615699,6749.8384,6500,3,4,False,38.163918,0.02636047,0.00048444793,6.719512,0.10156571,-0.0038871632,4.351051,3.3266902,38.16391,38.163918,0.025714312,-0.2878454,0.014924519,0.019104265,-0.01345773,-0.008838842,0.039421484,0.0393316,1,0
