Super Formula Light @ Imola - Corners 9 & 10
InputTorque60Hz,InputTorque500Hz
-0.11291563,-0.11339942
0.2232158,-0.011907525
0.2232158,0.04287762
0.2232158,0.10521574
0.2232158,0.16952775
0.2232158,0.2205949
0.2232158,0.25171652
0.2232158,0.24975163
0.2232158,0.22287066
-0.22375308,0.22861396
-0.22375308,0.140069
-0.22375308,0.022657575
-0.22375308,-0.08982281
-0.22375308,-0.17731158
-0.22375308,-0.2247305
-0.22375308,-0.23604915
-0.22375308,-0.22352543
-0.22375308,-0.22348744
0.18293361,-0.038932685
0.18293361,0.030730162
0.18293361,0.07150999
0.18293361,0.08735864
0.18293361,0.08144055
0.18293361,0.07990436
0.18293361,0.11513597
0.18293361,0.18514411
1.0694288,0.36526442
1.0694288,0.4788612
1.0694288,0.5732267
1.0694288,0.6554192
1.0694288,0.7404767
1.0694288,0.84198755
1.0694288,0.9617838
1.0694288,1.0722578
1.0694288,1.0730474
1.2250912,1.2465345
1.2250912,1.2466041
1.2250912,1.1856769
1.2250912,1.1004983
1.2250912,1.0345142
1.2250912,1.0321975
1.2250912,1.1083088
1.2250912,1.2283306
1.8942937,1.3549331
1.8942937,1.4899403
1.8942937,1.6235133
1.8942937,1.7457104
1.8942937,1.8406907
1.8942937,1.8826673
1.8942937,1.8946413
1.8942937,1.8943465
2.7279663,1.9449941
2.7279663,2.0460293
2.7279663,2.1692686
2.7279663,2.301273
2.7279663,2.4250147
2.7279663,2.5424387
2.7279663,2.6510658
2.7279663,2.7304177
3.3278003,2.7466083
3.3278003,2.822919
3.3278003,2.9300206
3.3278003,3.0486858
3.3278003,3.1539922
3.3278003,3.2349327
3.3278003,3.293833
3.3278003,3.3289793
3.3278003,3.3290496
3.5179605,3.2999
3.5179605,3.4130359
3.5179605,3.52512
3.5179605,3.5904791
3.5179605,3.578358
3.5179605,3.5396082
3.5179605,3.5155327
3.5179605,3.517914
3.8453994,3.46157
3.8453994,3.4774866
3.8453994,3.507817
3.8453994,3.5454142
3.8453994,3.5911417
3.8453994,3.6598613
3.8453994,3.7535841
3.8453994,3.8476994
3.8453994,3.8484812
3.6896403,3.9100828
3.6896403,3.9445398
3.6896403,3.9496725
3.6896403,3.9266875
3.6896403,3.8835566
3.6896403,3.828208
3.6896403,3.7581909
3.6896403,3.6877868
3.5117311,3.6368613
3.5117311,3.5931594
3.5117311,3.570268
3.5117311,3.5666993
3.5117311,3.5706382
3.5117311,3.5642312
3.5117311,3.542215
3.5117311,3.5106533
3.4071546,3.4712107
3.4071546,3.4299276
3.4071546,3.3998957
3.4071546,3.387081
3.4071546,3.3946288
3.4071546,3.4070833
3.4071546,3.4120386
3.4071546,3.4070547
3.0164442,3.4321444
3.0164442,3.388827
3.0164442,3.330259
3.0164442,3.2667475
3.0164442,3.2065217
3.0164442,3.1382232
3.0164442,3.0696619
3.0164442,3.0145767
3.0164442,3.014586
2.9929729,3.0084417
2.9929729,3.0263484
2.9929729,3.0537553
2.9929729,3.073064
2.9929729,3.0772974
2.9929729,3.0621247
2.9929729,3.0294504
2.9929729,2.9917989
2.7226324,2.9812331
2.7226324,2.9330611
2.7226324,2.8705072
2.7226324,2.8086116
2.7226324,2.76086
2.7226324,2.7352421
2.7226324,2.724375
2.7226324,2.7225325
2.7226324,2.7225306
2.8785744,2.7516768
2.8785744,2.751917
2.8785744,2.7554877
2.8785744,2.7668512
2.8785744,2.78624
2.8785744,2.8100803
2.8785744,2.843456
2.8785744,2.8804026
3.3457212,2.9888544
