MAIRA Recording v4
FIA F4 @ Mount Panorama Circuit -  (149s)
InputTorque60Hz,InputTorque360Hz,LFEMagnitude,LongitudinalGForce,LateralGForce,MaxShockVelocity,UndersteerEffect,OversteerEffect,SeatOfPantsEffect,SkidSlip,RPM,ShiftRPM,Gear,NumForwardGears,ABSActive,VelocityMS,VelocityY,SteeringWheelAngle,SteeringWheelAngleMax,SteeringWheelVelocity,YawRate,TrackPosition,YawNorth,VelocityX,Speed,VelocityY360Hz,LatAccel,RollRate,PitchRate,LFShockVelocity,RFShockVelocity,LFShockDeflection,RFShockDeflection,Throttle,Brake
-0.1392999,-0.16358678,0,0.33806232,0.020837879,0.018672595,0,0,0.0021128787,-0.034789734,7014.761,6500,3,6,False,38.47316,-0.040644538,-0.008463807,6.719512,-0.14510979,-0.002298008,17.092518,4.879849,38.473137,38.47316,-0.040333197,0.20141989,0.01380256,0.002633058,-0.0072233668,0.00089741993,0.015672045,0.01558132,1,0
-0.1392999,-0.1392999,0,0.33806232,0.020837879,0.018672595,0,0,0.0021128787,-0.034789734,7014.761,6500,3,6,False,38.47316,-0.040644538,-0.008463807,6.719512,-0.14510979,-0.0027169655,17.092518,4.879849,38.473137,38.47316,-0.040644538,0.20434979,0.012611968,0.0041269776,-0.0073803295,0.0005047324,0.015652597,0.015583385,1,0
-0.01733272,-0.15864216,0,0.32236847,0.020144947,0.011992141,0,0,0.002162212,-0.034879196,7029.84,6500,3,6,False,38.520542,-0.041644767,-0.010398792,6.719512,-0.116099074,-0.003154909,17.73376,4.8799095,38.52052,38.520542,-0.040931165,0.19674397,0.010942007,0.00550633,-0.0072411243,-0.00043966254,0.015632238,0.015583999,1,0
-0.01733272,-0.11525631,0,0.32236847,0.020144947,0.011992141,0,0,0.002162212,-0.034879196,7029.84,6500,3,6,False,38.520542,-0.041644767,-0.010398792,6.719512,-0.116099074,-0.00358453,17.73376,4.8799095,38.52052,38.520542,-0.041172042,0.19655144,0.009509299,0.0067652706,-0.007053274,-0.0012058833,0.0156121515,0.015581737,1,0
-0.01733272,-0.053194858,0,0.32236847,0.020144947,0.011992141,0,0,0.002162212,-0.034879196,7029.84,6500,3,6,False,38.520542,-0.041644767,-0.010398792,6.719512,-0.116099074,-0.0039964407,17.73376,4.8799095,38.52052,38.520542,-0.041361175,0.1988528,0.00846347,0.0078673065,-0.006747131,-0.002646581,0.015592605,0.015577509,1,0
-0.01733272,-0.016384596,0,0.32236847,0.020144947,0.011992141,0,0,0.002162212,-0.034879196,7029.84,6500,3,6,False,38.520542,-0.041644767,-0.010398792,6.719512,-0.116099074,-0.0043579983,17.73376,4.8799095,38.52052,38.520542,-0.041483257,0.20818299,0.008377427,0.008883803,-0.006686649,-0.0032527375,0.015573722,0.015568952,1,0
-0.01733272,-0.015813876,0,0.32236847,0.020144947,0.011992141,0,0,0.002162212,-0.034879196,7029.84,6500,3,6,False,38.520542,-0.041644767,-0.010398792,6.719512,-0.116099074,-0.0047045434,17.73376,4.8799095,38.52052,38.520542,-0.041568246,0.2080884,0.008440283,0.009680419,-0.007360586,-0.0034043898,0.015555086,0.015558994,1,0
-0.01733272,-0.01733272,0,0.32236847,0.020144947,0.011992141,0,0,0.002162212,-0.034879196,7029.84,6500,3,6,False,38.520542,-0.041644767,-0.010398792,6.719512,-0.116099074,-0.005074051,17.73376,4.8799095,38.52052,38.520542,-0.041644767,0.19755444,0.008000513,0.010344171,-0.00799599,-0.003729903,0.015534162,0.01554884,1,0
-0.034682207,-0.16017935,0,0.31491733,0.016633656,0.020637225,0,0,0.0021564804,-0.03054484,7049.672,6500,3,6,False,38.56616,-0.041583557,-0.010882306,6.719512,-0.029010827,-0.0054659587,18.375769,4.880004,38.566135,38.56616,-0.041709546,0.18775982,0.00749918,0.010850276,-0.008377687,-0.00452514,0.015511124,0.015537875,1,0
-0.034682207,-0.14710112,0,0.31491733,0.016633656,0.020637225,0,0,0.0021564804,-0.03054484,7049.672,6500,3,6,False,38.56616,-0.041583557,-0.010882306,6.719512,-0.029010827,-0.0058361134,18.375769,4.880004,38.566135,38.56616,-0.04173164,0.18794802,0.007636087,0.011267858,-0.008694528,-0.0052274843,0.015486955,0.015524671,1,0
-0.034682207,-0.09535665,0,0.31491733,0.016633656,0.020637225,0,0,0.0021564804,-0.03054484,7049.672,6500,3,6,False,38.56616,-0.041583557,-0.010882306,6.719512,-0.029010827,-0.0061773024,18.375769,4.880004,38.566135,38.56616,-0.041717913,0.1874612,0.00811435,0.0115512265,-0.0091092875,-0.0056542805,0.015462048,0.0155094275,1,0
-0.034682207,-0.069747195,0,0.31491733,0.016633656,0.020637225,0,0,0.0021564804,-0.03054484,7049.672,6500,3,6,False,38.56616,-0.041583557,-0.010882306,6.719512,-0.029010827,-0.006515275,18.375769,4.880004,38.566135,38.56616,-0.04168018,0.18325636,0.008330125,0.011727745,-0.010134973,-0.005784275,0.015436257,0.0154929785,1,0
-0.034682207,-0.0575885,0,0.31491733,0.016633656,0.020637225,0,0,0.0021564804,-0.03054484,7049.672,6500,3,6,False,38.56616,-0.041583557,-0.010882306,6.719512,-0.029010827,-0.006880403,18.375769,4.880004,38.566135,38.56616,-0.0416419,0.17017984,0.007708502,0.011821524,-0.011154685,-0.006318465,0.015407195,0.015476211,1,0
