MAIRA Recording v5
Stock Non-Winged Micro Sprint @ Limaland Motorsports Park - Clay Oval (13s)
InputTorque60Hz,InputTorque360Hz,LFEMagnitude,LongitudinalGForce,LateralGForce,MaxShockVelocity,UndersteerEffect,OversteerEffect,SeatOfPantsEffect,SkidSlip,RPM,ShiftRPM,RedlineRPM,Gear,NumForwardGears,ABSActive,VelocityMS,VelocityY,SteeringWheelAngle,SteeringWheelAngleMax,SteeringWheelVelocity,YawRate,TrackPosition,YawNorth,VelocityX,Speed,VelocityY360Hz,LatAccel,RollRate,PitchRate,LFShockVelocity,RFShockVelocity,LFShockDeflection,RFShockDeflection,Throttle,Brake
-14.444191,-15.238199,0.0016021729,0.40592432,0.79449445,0.11910914,0,0,0,1,12935.31,17400,16100,3,5,False,30.189194,-0.4035957,0.28561187,4.2935057,-0.24667738,0.33846033,417.5475,1.2195358,30.186495,30.189194,-0.37679097,7.5864506,0.10817411,-0.07283829,-0.012884163,0.022635514,0.0135805905,0.0076987743,1,0
-14.444191,-14.926841,-0.0027542114,0.40592432,0.79449445,0.11910914,0,0,0,1,12935.31,17400,16100,3,5,False,30.189194,-0.4035957,0.28561187,4.2935057,-0.24667738,0.33891213,417.5475,1.2195358,30.186495,30.189194,-0.38237897,7.588463,0.11026381,-0.068790406,-0.017169384,0.026551228,0.013539255,0.0077624023,1,0
-14.444191,-14.923454,-0.0027542114,0.40592432,0.79449445,0.11910914,0,0,0,1,12935.31,17400,16100,3,5,False,30.189194,-0.4035957,0.28561187,4.2935057,-0.24667738,0.33889866,417.5475,1.2195358,30.186495,30.189194,-0.3880061,7.5908275,0.11171903,-0.064795144,-0.021741401,0.029769508,0.0134860575,0.007840484,1,0
-14.444191,-14.879683,-0.0027542114,0.40592432,0.79449445,0.11910914,0,0,0,1,12935.31,17400,16100,3,5,False,30.189194,-0.4035957,0.28561187,4.2935057,-0.24667738,0.33829835,417.5475,1.2195358,30.186495,30.189194,-0.39346126,7.652875,0.11379835,-0.060685925,-0.026493875,0.031926718,0.013419986,0.007926643,1,0
-14.444191,-14.706549,-0.0027542114,0.40592432,0.79449445,0.11910914,0,0,0,1,12935.31,17400,16100,3,5,False,30.189194,-0.4035957,0.28561187,4.2935057,-0.24667738,0.33710408,417.5475,1.2195358,30.186495,30.189194,-0.3986629,7.726895,0.11715783,-0.056872003,-0.032261163,0.032963574,0.013340026,0.008017272,1,0
-14.444191,-14.444191,-0.0027542114,0.40592432,0.79449445,0.11910914,0,0,0,1,12935.31,17400,16100,3,5,False,30.189194,-0.4035957,0.28561187,4.2935057,-0.24667738,0.33537227,417.5475,1.2195358,30.186495,30.189194,-0.4035957,7.7913294,0.122103915,-0.053330716,-0.039519206,0.033261593,0.0132419765,0.00810948,1,0
-12.139382,-14.325439,0.010068893,0.3385671,0.75739187,0.111396156,0,0,0,1,12929.816,17400,16100,3,5,False,30.235888,-0.43177956,0.28246853,4.2935057,-0.1886004,0.33315048,418.05655,1.2140366,30.232803,30.235888,-0.4083744,7.8020086,0.12842545,-0.049924415,-0.048603225,0.032636736,0.013121784,0.0082016885,1,0
-12.139382,-13.93656,0.007326126,0.3385671,0.75739187,0.111396156,0,0,0,1,12929.816,17400,16100,3,5,False,30.235888,-0.43177956,0.28246853,4.2935057,-0.1886004,0.33045843,418.05655,1.2140366,30.232803,30.235888,-0.4131034,7.762538,0.13568686,-0.04689863,-0.060013853,0.030534398,0.012973398,0.008290768,1,0
-12.139382,-13.415076,0.0031337738,0.3385671,0.75739187,0.111396156,0,0,0,1,12929.816,17400,16100,3,5,False,30.235888,-0.43177956,0.28246853,4.2935057,-0.1886004,0.32727477,418.05655,1.2140366,30.232803,30.235888,-0.41779178,7.707738,0.14344516,-0.044428565,-0.07359748,0.02695342,0.0127898455,0.00837189,1,0
-12.139382,-12.896152,-0.0062274933,0.3385671,0.75739187,0.111396156,0,0,0,1,12929.816,17400,16100,3,5,False,30.235888,-0.43177956,0.28246853,4.2935057,-0.1886004,0.32365143,418.05655,1.2140366,30.232803,30.235888,-0.42244583,7.636657,0.15151794,-0.041988224,-0.08773399,0.023304148,0.01256606,0.008441508,1,0
-12.139382,-12.459038,-0.009677887,0.3385671,0.75739187,0.111396156,0,0,0,1,12929.816,17400,16100,3,5,False,30.235888,-0.43177956,0.28246853,4.2935057,-0.1886004,0.31971455,418.05655,1.2140366,30.232803,30.235888,-0.4270966,7.542232,0.15960672,-0.039388843,-0.10082575,0.020184582,0.01230371,0.008501202,1,0
-12.139382,-12.139382,-0.011297226,0.3385671,0.75739187,0.111396156,0,0,0,1,12929.816,17400,16100,3,5,False,30.235888,-0.43177956,0.28246853,4.2935057,-0.1886004,0.31565318,418.05655,1.2140366,30.232803,30.235888,-0.43177956,7.4274774,0.16706732,-0.036482945,-0.111396156,0.017971484,0.012006968,0.0085526705,1,0
-11.088775,-12.974268,-0.008184433,0.28502348,0.65414745,0.145244,0,0,0,1,12944.277,17400,16100,3,5,False,30.273317,-0.4625987,0.28416178,4.2935057,0.10159492,0.3114977,418.56622,1.2089443,30.269783,30.273317,-0.43651757,7.3028355,0.17357856,-0.03327792,-0.11886091,0.01597921,0.011685282,0.008598715,1,0
-11.088775,-12.88948,-0.0040016174,0.28502348,0.65414745,0.145244,0,0,0,1,12944.277,17400,16100,3,5,False,30.273317,-0.4625987,0.28416178,4.2935057,0.10159492,0.3073416,418.56622,1.2089443,30.269783,30.273317,-0.44127518,7.185542,0.17924789,-0.029831564,-0.12471565,0.014465747,0.011346698,0.008639574,1,0
-11.088775,-12.382164,-0.0040016174,0.28502348,0.65414745,0.145244,0,0,0,1,12944.277,17400,16100,3,5,False,30.273317,-0.4625987,0.28416178,4.2935057,0.10159492,0.30332518,418.56622,1.2089443,30.269783,30.273317,-0.44616652,7.0282083,0.18358853,-0.02619887,-0.13043253,0.013731513,0.010993004,0.008677065,1,0
-11.088775,-11.827099,-0.0040016174,0.28502348,0.65414745,0.145244,0,0,0,1,12944.277,17400,16100,3,5,False,30.273317,-0.4625987,0.28416178,4.2935057,0.10159492,0.2995321,418.56622,1.2089443,30.269783,30.273317,-0.45132205,6.826972,0.18618453,-0.022387575,-0.13635711,0.013721679,0.010623068,0.008713484,1,0
