MAIRA Recording v5
Super Late Model @ Stafford Motor Speedway -  (20s)
InputTorque60Hz,InputTorque360Hz,LFEMagnitude,LongitudinalGForce,LateralGForce,MaxShockVelocity,UndersteerEffect,OversteerEffect,SeatOfPantsEffect,SkidSlip,RPM,ShiftRPM,RedlineRPM,Gear,NumForwardGears,ABSActive,VelocityMS,VelocityY,SteeringWheelAngle,SteeringWheelAngleMax,SteeringWheelVelocity,YawRate,TrackPosition,YawNorth,VelocityX,Speed,VelocityY360Hz,LatAccel,RollRate,PitchRate,LFShockVelocity,RFShockVelocity,LFShockDeflection,RFShockDeflection,Throttle,Brake
-4.4437227,-5.0456734,0.028995514,0.48727578,0.14755145,0.041718602,0,0,0,0.61792815,7280.267,7350,7630,4,4,False,50.481777,-0.47120047,-0.009673056,10.287659,-0.29021972,0.037889123,3.4672859,5.3113327,50.47958,50.481777,-0.474023,1.549779,0.0015017199,-0.012590541,0.039487492,0.005037602,0.15776937,0.11298648,1,0
-4.4437227,-5.156528,0.021619797,0.48727578,0.14755145,0.041718602,0,0,0,0.61792815,7280.267,7350,7630,4,4,False,50.481777,-0.47120047,-0.009673056,10.287659,-0.29021972,0.037650436,3.4672859,5.3113327,50.47958,50.481777,-0.47338563,1.5202781,0.0013053993,-0.012721207,0.041718602,0.0059242863,0.15788384,0.11300058,1,0
-4.4437227,-5.0009828,0.021619797,0.48727578,0.14755145,0.041718602,0,0,0,0.61792815,7280.267,7350,7630,4,4,False,50.481777,-0.47120047,-0.009673056,10.287659,-0.29021972,0.037303865,3.4672859,5.3113327,50.47958,50.481777,-0.4728354,1.4765931,0.0017912813,-0.012452311,0.036043774,0.0022470779,0.1580028,0.11301783,1,0
-4.4437227,-4.827322,0.021619797,0.48727578,0.14755145,0.041718602,0,0,0,0.61792815,7280.267,7350,7630,4,4,False,50.481777,-0.47120047,-0.009673056,10.287659,-0.29021972,0.036859192,3.4672859,5.3113327,50.47958,50.481777,-0.47229153,1.456707,0.003717672,-0.011687873,0.025943968,-0.0025842923,0.15810035,0.11302105,1,0
-4.4437227,-4.6812396,0.021619797,0.48727578,0.14755145,0.041718602,0,0,0,0.61792815,7280.267,7350,7630,4,4,False,50.481777,-0.47120047,-0.009673056,10.287659,-0.29021972,0.03630781,3.4672859,5.3113327,50.47958,50.481777,-0.47187442,1.3841959,0.0075140446,-0.0105693005,0.0139431385,-0.0047979443,0.1581597,0.113011375,1,0
-4.4437227,-4.4437227,0.021619797,0.48727578,0.14755145,0.041718602,0,0,0,0.61792815,7280.267,7350,7630,4,4,False,50.481777,-0.47120047,-0.009673056,10.287659,-0.29021972,0.035960585,3.4672859,5.3113327,50.47958,50.481777,-0.47120047,1.4469855,0.012638083,-0.009543241,0.011782694,-0.0040095984,0.15818207,0.11299567,1,0
-4.7555923,-4.300325,0.024341583,0.46463528,0.13813442,0.020882117,0,0,0,0.6071841,7279.1597,7350,7630,4,4,False,50.558933,-0.46610007,-0.014752278,10.287659,-0.3047533,0.035682466,4.309231,5.3107405,50.55678,50.558933,-0.47039476,1.4800098,0.01780799,-0.008997301,0.013269704,-0.0023728684,0.15820475,0.11298206,1,0
-4.7555923,-4.4512963,0.029935837,0.46463528,0.13813442,0.020882117,0,0,0,0.6071841,7279.1597,7350,7630,4,4,False,50.558933,-0.46610007,-0.014752278,10.287659,-0.3047533,0.035333436,4.309231,5.3107405,50.55678,50.558933,-0.4695028,1.5007262,0.022458427,-0.009157153,0.01498396,-0.00018992598,0.15823835,0.11297233,1,0
-4.7555923,-4.629578,0.029800415,0.46463528,0.13813442,0.020882117,0,0,0,0.6071841,7279.1597,7350,7630,4,4,False,50.558933,-0.46610007,-0.014752278,10.287659,-0.3047533,0.03495932,4.309231,5.3107405,50.55678,50.558933,-0.46854457,1.509402,0.02647713,-0.010017496,0.017285326,0.0014731438,0.15828012,0.11296687,1,0
-4.7555923,-4.665462,0.013601303,0.46463528,0.13813442,0.020882117,0,0,0,0.6071841,7279.1597,7350,7630,4,4,False,50.558933,-0.46610007,-0.014752278,10.287659,-0.3047533,0.034611024,4.309231,5.3107405,50.55678,50.558933,-0.46758816,1.4906807,0.030400803,-0.011283341,0.01970986,0.0013903888,0.15833022,0.11296598,1,0
-4.7555923,-4.6883187,0.0006580353,0.46463528,0.13813442,0.020882117,0,0,0,0.6071841,7279.1597,7350,7630,4,4,False,50.558933,-0.46610007,-0.014752278,10.287659,-0.3047533,0.034256026,4.309231,5.3107405,50.55678,50.558933,-0.46677548,1.4221053,0.034818243,-0.012419288,0.020882117,0.000421157,0.15838748,0.11296568,1,0
-4.7555923,-4.7555923,-0.012376785,0.46463528,0.13813442,0.020882117,0,0,0,0.6071841,7279.1597,7350,7630,4,4,False,50.558933,-0.46610007,-0.014752278,10.287659,-0.3047533,0.033779416,4.309231,5.3107405,50.55678,50.558933,-0.46610007,1.354636,0.039699204,-0.013344132,0.018921163,-0.00014035916,0.15844719,0.112962835,1,0
-4.308345,-4.8583617,-0.025112152,0.46023512,0.12752268,0.033746243,0,0,0,0.59898406,7287.7417,7350,7630,4,4,False,50.6349,-0.46192732,-0.019347047,10.287659,-0.27568614,0.033196248,5.1524544,5.310188,50.632793,50.6349,-0.4654738,1.3126719,0.044337608,-0.014100678,0.016703852,0.0020076826,0.15849978,0.11295771,1,0
-4.308345,-4.692535,-0.015333176,0.46023512,0.12752268,0.033746243,0,0,0,0.59898406,7287.7417,7350,7630,4,4,False,50.6349,-0.46192732,-0.019347047,10.287659,-0.27568614,0.03270496,5.1524544,5.310188,50.632793,50.6349,-0.46469247,1.3403203,0.04780595,-0.014712639,0.016767409,0.0031745017,0.1585455,0.11295828,1,0
-4.308345,-4.614663,-0.0026607513,0.46023512,0.12752268,0.033746243,0,0,0,0.59898406,7287.7417,7350,7630,4,4,False,50.6349,-0.46192732,-0.019347047,10.287659,-0.27568614,0.032259986,5.1524544,5.310188,50.632793,50.6349,-0.4640025,1.2846423,0.05020513,-0.014871143,0.016955629,0.004590483,0.15859161,0.11296348,1,0
-4.308345,-4.497124,0.02166748,0.46023512,0.12752268,0.033746243,0,0,0,0.59898406,7287.7417,7350,7630,4,4,False,50.6349,-0.46192732,-0.019347047,10.287659,-0.27568614,0.03182625,5.1524544,5.310188,50.632793,50.6349,-0.4633399,1.2541502,0.051706824,-0.014719615,0.016394796,0.0057269153,0.1586389,0.11297509,1,0
-4.308345,-4.411372,0.028717041,0.46023512,0.12752268,0.033746243,0,0,0,0.59898406,7287.7417,7350,7630,4,4,False,50.6349,-0.46192732,-0.019347047,10.287659,-0.27568614,0.0313749,5.1524544,5.310188,50.632793,50.6349,-0.4626929,1.2287021,0.052125555,-0.014393996,0.015144335,0.007898005,0.1586844,0.11299093,1,0
-4.308345,-4.308345,0.030288696,0.46023512,0.12752268,0.033746243,0,0,0,0.59898406,7287.7417,7350,7630,4,4,False,50.6349,-0.46192732,-0.019347047,10.287659,-0.27568614,0.031018155,5.1524544,5.310188,50.632793,50.6349,-0.46192732,1.2505703,0.051648285,-0.01393619,0.01535629,0.009128788,0.15872617,0.11301419,1,0
-3.9915345,-4.18874,0.016925812,0.46169022,0.12333852,0.03762282,0,0,0,0.5893757,7299.558,7350,7630,4,4,False,50.711266,-0.456919,-0.023699593,10.287659,-0.2611527,0.030738741,5.9969525,5.3096733,50.709206,50.711266,-0.46113777,1.2440373,0.05095125,-0.013363852,0.015779067,0.009332856,0.15876879,0.11304087,1,0
-3.9915345,-4.2216835,0.0044956207,0.46169022,0.12333852,0.03762282,0,0,0,0.5893757,7299.558,7350,7630,4,4,False,50.711266,-0.456919,-0.023699593,10.287659,-0.2611527,0.030435879,5.9969525,5.3096733,50.709206,50.711266,-0.4604134,1.2092829,0.05000691,-0.012687015,0.014970099,0.010036797,0.15881275,0.11306745,1,0
-3.9915345,-4.2305937,0.0044956207,0.46169022,0.12333852,0.03762282,0,0,0,0.5893757,7299.558,7350,7630,4,4,False,50.711266,-0.456919,-0.023699593,10.287659,-0.2611527,0.030150326,5.9969525,5.3096733,50.709206,50.711266,-0.45962378,1.2193632,0.048736036,-0.011993547,0.0148722585,0.010724872,0.15885423,0.11309595,1,0
-3.9915345,-4.103871,0.0044956207,0.46169022,0.12333852,0.03762282,0,0,0,0.5893757,7299.558,7350,7630,4,4,False,50.711266,-0.456919,-0.023699593,10.287659,-0.2611527,0.029872254,5.9969525,5.3096733,50.709206,50.711266,-0.4587582,1.2337191,0.047437876,-0.011502735,0.015024343,0.010580464,0.15889546,0.113126345,1,0
-3.9915345,-3.982223,0.0044956207,0.46169022,0.12333852,0.03762282,0,0,0,0.5893757,7299.558,7350,7630,4,4,False,50.711266,-0.456919,-0.023699593,10.287659,-0.2611527,0.029588282,5.9969525,5.3096733,50.709206,50.711266,-0.45779118,1.257122,0.046629675,-0.011666489,0.014885712,0.008998635,0.15893719,0.1131559,1,0
-3.9915345,-3.9915345,0.0044956207,0.46169022,0.12333852,0.03762282,0,0,0,0.5893757,7299.558,7350,7630,4,4,False,50.711266,-0.456919,-0.023699593,10.287659,-0.2611527,0.029196788,5.9969525,5.3096733,50.709206,50.711266,-0.456919,1.2095377,0.0460467,-0.012530897,0.012645244,0.0087626595,0.15897822,0.11318033,1,0
-3.4537957,-4.301062,-0.008769989,0.4635229,0.11648906,0.02191892,0,0,0,0.5912511,7300.519,7350,7630,4,4,False,50.78688,-0.45134884,-0.024666622,10.287659,-0.058021765,0.02880699,6.8426805,5.3091927,50.784874,50.78688,-0.45596367,1.2204187,0.045402944,-0.013518209,0.011973607,0.009055963,0.15901203,0.113204,1,0
-3.4537957,-4.191563,-0.020488739,0.4635229,0.11648906,0.02191892,0,0,0,0.5912511,7300.519,7350,7630,4,4,False,50.78688,-0.45134884,-0.024666622,10.287659,-0.058021765,0.028429369,6.8426805,5.3091927,50.784874,50.78688,-0.4550174,1.1985701,0.044736415,-0.014248672,0.011860143,0.009668115,0.15904425,0.113228895,1,0
-3.4537957,-3.964442,-0.028352737,0.4635229,0.11648906,0.02191892,0,0,0,0.5912511,7300.519,7350,7630,4,4,False,50.78688,-0.45134884,-0.024666622,10.287659,-0.058021765,0.028004574,6.8426805,5.3091927,50.784874,50.78688,-0.4541361,1.1578556,0.043749973,-0.014724332,0.009658145,0.010618819,0.15907623,0.11325607,1,0
