MAIRA Recording v5
Porsche 911 Cup (992.2) @ Circuit de Spa-Francorchamps - Grand Prix (152s)
InputTorque60Hz,InputTorque360Hz,LFEMagnitude,LongitudinalGForce,LateralGForce,MaxShockVelocity,UndersteerEffect,OversteerEffect,SeatOfPantsEffect,SkidSlip,RPM,ShiftRPM,RedlineRPM,Gear,NumForwardGears,ABSActive,VelocityMS,VelocityY,SteeringWheelAngle,SteeringWheelAngleMax,SteeringWheelVelocity,YawRate,TrackPosition,YawNorth,VelocityX,Speed,VelocityY360Hz,LatAccel,RollRate,PitchRate,LFShockVelocity,RFShockVelocity,LFShockDeflection,RFShockDeflection,Throttle,Brake
-1.099895,-0.7303093,0,0.358743,0.020487282,0.034510784,0,0,-0.00034239847,0.05516859,6978.6997,8500,8500,4,6,False,45.13487,0.007727055,0.028779756,7.946477,0.17412072,0.0073571303,6929.1123,5.7531624,45.13487,45.13487,0.0066639204,0.18846227,0.00019932126,-0.016279759,0.023480237,0.013996862,0.033027574,0.033568867,1,0
-1.099895,-0.8330362,0,0.358743,0.020487282,0.034510784,0,0,-0.00034239847,0.05516859,6978.6997,8500,8500,4,6,False,45.13487,0.007727055,0.028779756,7.946477,0.17412072,0.0075785606,6929.1123,5.7531624,45.13487,45.13487,0.006914396,0.22746533,0.002325543,-0.016909331,0.0308106,0.014738559,0.033107065,0.033610918,1,0
-1.099895,-0.9434882,0,0.358743,0.020487282,0.034510784,0,0,-0.00034239847,0.05516859,6978.6997,8500,8500,4,6,False,45.13487,0.007727055,0.028779756,7.946477,0.17412072,0.0077898544,6929.1123,5.7531624,45.13487,45.13487,0.007210942,0.25353432,0.0052583194,-0.017677346,0.034510784,0.014506123,0.03320196,0.033652816,1,0
-1.099895,-1.0483321,0,0.358743,0.020487282,0.034510784,0,0,-0.00034239847,0.05516859,6978.6997,8500,8500,4,6,False,45.13487,0.007727055,0.028779756,7.946477,0.17412072,0.00799646,6929.1123,5.7531624,45.13487,45.13487,0.0074781924,0.25087106,0.008333557,-0.018443136,0.032946676,0.012477562,0.033302374,0.033692792,1,0
-1.099895,-1.1037692,0,0.358743,0.020487282,0.034510784,0,0,-0.00034239847,0.05516859,6978.6997,8500,8500,4,6,False,45.13487,0.007727055,0.028779756,7.946477,0.17412072,0.008215769,6929.1123,5.7531624,45.13487,45.13487,0.007653797,0.22777003,0.010858974,-0.018983642,0.028951088,0.008127447,0.03339205,0.03372466,1,0
-1.099895,-1.099895,0,0.358743,0.020487282,0.034510784,0,0,-0.00034239847,0.05516859,6978.6997,8500,8500,4,6,False,45.13487,0.007727055,0.028779756,7.946477,0.17412072,0.008464577,6929.1123,5.7531624,45.13487,45.13487,0.007727055,0.20091161,0.012879232,-0.019291852,0.025719266,0.0026986145,0.03346774,0.03374021,1,0
-1.0295801,-1.0625114,0,0.3444486,0.012666581,0.024807746,0,0,-0.0002855564,0.05723981,6992.2256,8500,8500,4,6,False,45.189964,0.0064521413,0.031199183,7.946477,0.1451656,0.00874437,0.53418076,5.7530007,45.189964,45.189964,0.0076943804,0.17447004,0.014863941,-0.019480087,0.022172125,-0.0016001229,0.03353482,0.03374031,1,0
-1.0295801,-1.0545186,0,0.3444486,0.012666581,0.024807746,0,0,-0.0002855564,0.05723981,6992.2256,8500,8500,4,6,False,45.189964,0.0064521413,0.031199183,7.946477,0.1451656,0.009042703,0.53418076,5.7530007,45.189964,45.189964,0.00755734,0.1503891,0.016839571,-0.019555116,0.017881706,-0.004322291,0.033591665,0.03373094,1,0
-1.0295801,-1.0650774,0,0.3444486,0.012666581,0.024807746,0,0,-0.0002855564,0.05723981,6992.2256,8500,8500,4,6,False,45.189964,0.0064521413,0.031199183,7.946477,0.1451656,0.009318995,0.53418076,5.7530007,45.189964,45.189964,0.007354822,0.14019482,0.018734884,-0.01959626,0.012982388,-0.0055286246,0.03363529,0.033715945,1,0
-1.0295801,-1.0639863,0,0.3444486,0.012666581,0.024807746,0,0,-0.0002855564,0.05723981,6992.2256,8500,8500,4,6,False,45.189964,0.0064521413,0.031199183,7.946477,0.1451656,0.009572125,0.53418076,5.7530007,45.189964,45.189964,0.0071000494,0.13188055,0.02041403,-0.019706225,0.008311202,-0.005632834,0.03366462,0.033699527,1,0
-1.0295801,-1.0463276,0,0.3444486,0.012666581,0.024807746,0,0,-0.0002855564,0.05723981,6992.2256,8500,8500,4,6,False,45.189964,0.0064521413,0.031199183,7.946477,0.1451656,0.009818924,0.53418076,5.7530007,45.189964,45.189964,0.0067971777,0.12708811,0.021931287,-0.019881722,0.0038449022,-0.005525827,0.033681594,0.033684127,1,0
-1.0295801,-1.0295801,0,0.3444486,0.012666581,0.024807746,0,0,-0.0002855564,0.05723981,6992.2256,8500,8500,4,6,False,45.189964,0.0064521413,0.031199183,7.946477,0.1451656,0.010062926,0.53418076,5.7530007,45.189964,45.189964,0.0064521413,0.124216735,0.02326871,-0.020103712,5.050288E-05,-0.0056737745,0.033686206,0.033668928,1,0
-1.0641944,-0.9833766,0,0.34174147,0.019226862,0.021990089,0,0,-0.00019339143,0.057001807,7012.413,8500,8500,4,6,False,45.24369,0.004374871,0.0324075,7.946477,0.072498985,0.010305028,1.2871505,5.7528143,45.24369,45.24369,0.006088998,0.1283258,0.024405481,-0.020386789,-0.0032176862,-0.006592924,0.033681694,0.033652816,1,0
-1.0641944,-0.99309283,0,0.34174147,0.019226862,0.021990089,0,0,-0.00019339143,0.057001807,7012.413,8500,8500,4,6,False,45.24369,0.004374871,0.0324075,7.946477,0.072498985,0.010543805,1.2871505,5.7528143,45.24369,45.24369,0.0057187993,0.13811108,0.025259603,-0.020720469,-0.0063652317,-0.008649503,0.033668473,0.033632856,1,0
-1.0641944,-1.0259769,0,0.34174147,0.019226862,0.021990089,0,0,-0.00019339143,0.057001807,7012.413,8500,8500,4,6,False,45.24369,0.004374871,0.0324075,7.946477,0.072498985,0.0107707335,1.2871505,5.7528143,45.24369,45.24369,0.0053593963,0.15231825,0.025717933,-0.021055324,-0.00895281,-0.011511059,0.033646636,0.033605445,1,0
-1.0641944,-1.0530654,0,0.34174147,0.019226862,0.021990089,0,0,-0.00019339143,0.057001807,7012.413,8500,8500,4,6,False,45.24369,0.004374871,0.0324075,7.946477,0.072498985,0.010985375,1.2871505,5.7528143,45.24369,45.24369,0.005024381,0.17174219,0.025657054,-0.021294255,-0.010746423,-0.014121926,0.03361872,0.03356932,1,0
-1.0641944,-1.064908,0,0.34174147,0.019226862,0.021990089,0,0,-0.00019339143,0.057001807,7012.413,8500,8500,4,6,False,45.24369,0.004374871,0.0324075,7.946477,0.072498985,0.011182818,1.2871505,5.7528143,45.24369,45.24369,0.004723532,0.19495529,0.024812926,-0.021397201,-0.012011903,-0.015776085,0.033586904,0.033526663,1,0
-1.0641944,-1.0641944,0,0.34174147,0.019226862,0.021990089,0,0,-0.00019339143,0.057001807,7012.413,8500,8500,4,6,False,45.24369,0.004374871,0.0324075,7.946477,0.072498985,0.011411292,1.2871505,5.7528143,45.24369,45.24369,0.004374871,0.18855111,0.023000322,-0.02123201,-0.012969546,-0.016008968,0.033552095,0.033480812,1,0
-0.92883587,-1.0133383,0,0.35446262,0.018385183,0.032837294,0,0,-3.150907E-05,0.05346832,7026.724,8500,8500,4,6,False,45.298904,0.0007136632,0.032648787,7.946477,0.014477222,0.011692578,2.041001,5.7526035,45.298904,45.298904,0.003904609,0.15748903,0.020339118,-0.02076455,-0.013599933,-0.0150678735,0.03351491,0.03343638,1,0
-0.92883587,-0.9852479,0,0.35446262,0.018385183,0.032837294,0,0,-3.150907E-05,0.05346832,7026.724,8500,8500,4,6,False,45.298904,0.0007136632,0.032648787,7.946477,0.014477222,0.012011442,2.041001,5.7526035,45.298904,45.298904,0.0033231806,0.13140395,0.017310029,-0.019995132,-0.013932101,-0.014365319,0.033476353,0.033396102,1,0
-0.92883587,-0.9699588,0,0.35446262,0.018385183,0.032837294,0,0,-3.150907E-05,0.05346832,7026.724,8500,8500,4,6,False,45.298904,0.0007136632,0.032648787,7.946477,0.014477222,0.012337685,2.041001,5.7526035,45.298904,45.298904,0.0026725698,0.122275144,0.014695425,-0.018905899,-0.014292601,-0.014161704,0.033437192,0.033357244,1,0
-0.92883587,-0.95524436,0,0.35446262,0.018385183,0.032837294,0,0,-3.150907E-05,0.05346832,7026.724,8500,8500,4,6,False,45.298904,0.0007136632,0.032648787,7.946477,0.014477222,0.012646757,2.041001,5.7526035,45.298904,45.298904,0.0019982867,0.12999092,0.013109964,-0.017589407,-0.01570073,-0.014365412,0.033396862,0.03331828,1,0
-0.92883587,-0.9386943,0,0.35446262,0.018385183,0.032837294,0,0,-3.150907E-05,0.05346832,7026.724,8500,8500,4,6,False,45.298904,0.0007136632,0.032648787,7.946477,0.014477222,0.012937945,2.041001,5.7526035,45.298904,45.298904,0.0013250895,0.14402689,0.012795283,-0.016126787,-0.018313808,-0.015645433,0.033350706,0.03327821,1,0
-0.92883587,-0.92883587,0,0.35446262,0.018385183,0.032837294,0,0,-3.150907E-05,0.05346832,7026.724,8500,8500,4,6,False,45.298904,0.0007136632,0.032648787,7.946477,0.014477222,0.013181279,2.041001,5.7526035,45.298904,45.298904,0.0007136632,0.18029706,0.0138945775,-0.014620316,-0.02104165,-0.017959964,0.033295736,0.03323266,1,0
-1.0586245,-0.90002024,0,0.35882497,0.027517196,0.031946752,0,0,9.721012E-05,0.050951045,7022.9575,8500,8500,4,6,False,45.354713,-0.0022044685,0.032166213,7.946477,-0.028954444,0.013367712,2.7957823,5.7523737,45.354713,45.354713,0.00018369593,0.2180227,0.016284525,-0.013208802,-0.023460973,-0.02041395,0.033233672,0.03317926,1,0
-1.0586245,-0.89526445,0,0.35882497,0.027517196,0.031946752,0,0,9.721012E-05,0.050951045,7022.9575,8500,8500,4,6,False,45.354713,-0.0022044685,0.032166213,7.946477,-0.028954444,0.013530101,2.7957823,5.7523737,45.354713,45.354713,-0.00032839924,0.23301935,0.019535152,-0.011852897,-0.025755024,-0.022497771,0.03316538,0.033119276,1,0
-1.0586245,-0.9022116,0,0.35882497,0.027517196,0.031946752,0,0,9.721012E-05,0.050951045,7022.9575,8500,8500,4,6,False,45.354713,-0.0022044685,0.032166213,7.946477,-0.028954444,0.013659404,2.7957823,5.7523737,45.354713,45.354713,-0.00082713366,0.24406111,0.023191696,-0.010481843,-0.0272124,-0.024560608,0.033090904,0.03305402,1,0
-1.0586245,-0.929092,0,0.35882497,0.027517196,0.031946752,0,0,9.721012E-05,0.050951045,7022.9575,8500,8500,4,6,False,45.354713,-0.0022044685,0.032166213,7.946477,-0.028954444,0.013745564,2.7957823,5.7523737,45.354713,45.354713,-0.0013010502,0.25789142,0.026985392,-0.009112517,-0.026515456,-0.026912272,0.033013742,0.032982886,1,0
-1.0586245,-0.98811495,0,0.35882497,0.027517196,0.031946752,0,0,9.721012E-05,0.050951045,7022.9575,8500,8500,4,6,False,45.354713,-0.0022044685,0.032166213,7.946477,-0.028954444,0.0137851,2.7957823,5.7523737,45.354713,45.354713,-0.0017534103,0.26897958,0.030823715,-0.0077699004,-0.024776073,-0.029492542,0.032941747,0.032904763,1,0
-1.0586245,-1.0586245,0,0.35882497,0.027517196,0.031946752,0,0,9.721012E-05,0.050951045,7022.9575,8500,8500,4,6,False,45.354713,-0.0022044685,0.032166213,7.946477,-0.028954444,0.0137790255,2.7957823,5.7523737,45.354713,45.354713,-0.0022044685,0.2698515,0.03436559,-0.0064154803,-0.023511305,-0.031946752,0.03287543,0.03281914,1,0
