Gen 4 @ Vegas - Back Stretch
InputTorque60Hz,InputTorque500Hz
-3.368934,-2.9837532
-3.368934,-2.9644196
-3.368934,-3.166286
-3.368934,-3.4611475
-3.368934,-3.758832
-3.368934,-3.8066816
-3.368934,-3.6350899
-3.368934,-3.3617058
-2.8465395,-2.776207
-2.8465395,-2.6074505
-2.8465395,-2.5914063
-2.8465395,-2.6695986
-2.8465395,-2.7722607
-2.8465395,-2.8166423
-2.8465395,-2.83627
-2.8465395,-2.8468778
-2.071365,-3.1501155
-2.071365,-3.130217
-2.071365,-3.0328286
-2.071365,-2.9271247
-2.071365,-2.8781607
-2.071365,-2.6770103
-2.071365,-2.3751929
-2.071365,-2.0619025
-2.071365,-2.0621924
-0.72055876,-1.9454191
-0.72055876,-1.5472374
-0.72055876,-1.25213
-0.72055876,-1.0787002
-0.72055876,-1.0001218
-0.72055876,-0.8869405
-0.72055876,-0.7821359
-0.72055876,-0.7183231
-0.8543917,-1.3180763
-0.8543917,-1.1914451
-0.8543917,-0.87091064
-0.8543917,-0.5536066
-0.8543917,-0.4379055
-0.8543917,-0.54930866
-0.8543917,-0.7237444
-0.8543917,-0.85808134
-0.8543917,-0.8587555
-1.5669737,-1.568495
-1.5669737,-1.5034134
-1.5669737,-1.3475574
-1.5669737,-1.2098044
-1.5669737,-1.2118772
-1.5669737,-1.2677493
-1.5669737,-1.4030935
-1.5669737,-1.5714203
-2.4090767,-2.5085194
-2.4090767,-2.6549861
-2.4090767,-2.5527706
-2.4090767,-2.3536053
-2.4090767,-2.2228808
-2.4090767,-2.2148197
-2.4090767,-2.2966628
-2.4090767,-2.4121308
-3.5604205,-2.9414182
-3.5604205,-3.1960151
-3.5604205,-3.3213959
-3.5604205,-3.3591866
-3.5604205,-3.3730044
-3.5604205,-3.398298
-3.5604205,-3.4664474
-3.5604205,-3.5628877
-4.1276007,-3.2759607
-4.1276007,-3.346645
-4.1276007,-3.5094862
-4.1276007,-3.7062585
-4.1276007,-3.8371792
-4.1276007,-3.9798236
-4.1276007,-4.08102
-4.1276007,-4.1289916
-4.1276007,-4.1293125
-4.265417,-3.572397
-4.265417,-3.6144123
-4.265417,-3.8311741
-4.265417,-4.0920596
-4.265417,-4.2541876
-4.265417,-4.271558
-4.265417,-4.2573676
-4.265417,-4.265573
-4.093535,-3.471184
-4.093535,-3.457805
-4.093535,-3.6182194
-4.093535,-3.8209367
-4.093535,-3.9600935
-4.093535,-4.018119
-4.093535,-4.055979
-4.093535,-4.0946302
-4.093535,-4.0947948
-4.610967,-3.3439257
-4.610967,-3.380516
-4.610967,-3.7012377
-4.610967,-4.1155086
-4.610967,-4.400309
-4.610967,-4.5368295
-4.610967,-4.5930886
-4.610967,-4.611678
-3.8453672,-4.239936
-3.8453672,-4.233024
-3.8453672,-4.229111
-3.8453672,-4.181182
-3.8453672,-4.085186
-3.8453672,-4.004606
-3.8453672,-3.92194
-3.8453672,-3.8428512
-1.818826,-3.381658
-1.818826,-3.2379262
-1.818826,-3.120373
-1.818826,-2.948969
-1.818826,-2.6463838
-1.818826,-2.2533998
-1.818826,-1.953922
-1.818826,-1.8136978
-1.8848909,-1.9482371
-1.8848909,-1.9977328
-1.8848909,-1.9161268
-1.8848909,-1.7439703
-1.8848909,-1.5672703
-1.8848909,-1.629958
-1.8848909,-1.7711041
-1.8848909,-1.8881538
-1.8848909,-1.8881947
-2.9761896,-2.0226064
-2.9761896,-2.0185869
-2.9761896,-2.0673306
-2.9761896,-2.1939392
-2.9761896,-2.3936918
-2.9761896,-2.5999126
-2.9761896,-2.808272
-2.9761896,-2.982248
-2.4964745,-3.483957
-2.4964745,-3.2751946
-2.4964745,-2.7267828
-2.4964745,-2.1179652
-2.4964745,-1.8040735
-2.4964745,-1.9419252
-2.4964745,-2.248214
-2.4964745,-2.5030632
-2.4964745,-2.504868
-1.9221789,-2.4048874
-1.9221789,-1.9678262
-1.9221789,-1.6552709
-1.9221789,-1.5575404
-1.9221789,-1.6077533
-1.9221789,-1.6816291
-1.9221789,-1.7966293
-1.9221789,-1.9290249
-1.8910645,-2.2888129
-1.8910645,-2.1905959
-1.8910645,-1.9763206
-1.8910645,-1.7720357
-1.8910645,-1.708057
-1.8910645,-1.7105309
-1.8910645,-1.7832721
-1.8910645,-1.8937554
-1.9939355,-2.3430772
-1.9939355,-2.5837507
-1.9939355,-2.6629443
-1.9939355,-2.6332152
-1.9939355,-2.598088
-1.9939355,-2.4630306
-1.9939355,-2.2094743
-1.9939355,-1.987071
-1.1397948,-1.8899583
-1.1397948,-1.6990541
-1.1397948,-1.4651529
-1.1397948,-1.2392777
-1.1397948,-1.1117631
-1.1397948,-1.0917393
-1.1397948,-1.116672
-1.1397948,-1.1403953
-1.1397948,-1.1405146
-0.15042444,-1.132445
-0.15042444,-1.0654204
-0.15042444,-0.9984841
-0.15042444,-0.93168575
-0.15042444,-0.84928435
-0.15042444,-0.6312042
-0.15042444,-0.36120132
-0.15042444,-0.14456448
-0.8174996,-0.38897407
-0.8174996,-0.4083638
-0.8174996,-0.39627564
-0.8174996,-0.4256573
-0.8174996,-0.5648857
-0.8174996,-0.72094625
-0.8174996,-0.81299865
-0.8174996,-0.81804055
0.5553962,-1.1324914
0.5553962,-0.8646967
0.5553962,-0.32330215
0.5553962,0.24510066
0.5553962,0.5296046
0.5553962,0.58827543
0.5553962,0.57165253
0.5553962,0.5549654
0.5553962,0.5550014
1.6444869,0.54454076
1.6444869,0.7308824
1.6444869,0.97180367
1.6444869,1.2211295
1.6444869,1.4362389
1.6444869,1.5456227
1.6444869,1.6063153
1.6444869,1.6456664
0.73736227,1.2503831
0.73736227,1.1912762
0.73736227,1.1764688
0.73736227,1.1694045
0.73736227,1.1582162
0.73736227,1.0735191
0.73736227,0.91440934
0.73736227,0.732465
0.73736227,0.73226595
-1.0903846,0.047712542
-1.0903846,-0.1606556
-1.0903846,-0.2711316
-1.0903846,-0.3399531
-1.0903846,-0.4090695
-1.0903846,-0.55984145
-1.0903846,-0.8155785
-1.0903846,-1.099093
-2.2958317,-1.2874944
-2.2958317,-1.5150597
-2.2958317,-1.7285615
-2.2958317,-1.9102051
-2.2958317,-2.0544252
-2.2958317,-2.144855
-2.2958317,-2.2241492
-2.2958317,-2.2978454
-1.6817441,-1.9634122
-1.6817441,-1.9475462
-1.6817441,-1.9824419
-1.6817441,-1.9938548
-1.6817441,-1.9126251
-1.6817441,-1.8584102
-1.6817441,-1.776862
-1.6817441,-1.6791384
-1.6817441,-1.6786526
-3.4237032,-1.2205533
-3.4237032,-1.4221088
-3.4237032,-1.8444206
-3.4237032,-2.3400273
-3.4237032,-2.7557065
-3.4237032,-3.0588155
-3.4237032,-3.282628
-3.4237032,-3.428041
-2.7141402,-3.0759985
-2.7141402,-3.2101173
-2.7141402,-3.4419224
-2.7141402,-3.610691
-2.7141402,-3.5505478
-2.7141402,-3.3513916
-2.7141402,-3.0380065
-2.7141402,-2.7029514
-1.1965799,-1.7073158
-1.1965799,-1.4654014
-1.1965799,-1.4617176
-1.1965799,-1.5557353
-1.1965799,-1.5894611
-1.1965799,-1.4873345
-1.1965799,-1.331499
-1.1965799,-1.192818
-1.1965799,-1.1921177
-0.55980384,-0.6972308
-0.55980384,-0.6651038
-0.55980384,-0.79030055
-0.55980384,-0.92606634
-0.55980384,-0.8913343
-0.55980384,-0.7908647
-0.55980384,-0.66458905
-0.55980384,-0.5557433
-0.90462846,-0.854158
-0.90462846,-0.87308687
-0.90462846,-0.8185061
-0.90462846,-0.7489324
-0.90462846,-0.72946024
-0.90462846,-0.7923721
-0.90462846,-0.86458075
-0.90462846,-0.90598875
-0.6446063,-1.2246017
-0.6446063,-1.2579619
-0.6446063,-1.1237125
-0.6446063,-0.90941256
-0.6446063,-0.7418959
-0.6446063,-0.68256384
-0.6446063,-0.6608532
-0.6446063,-0.6441139
1.3422374,-0.69984406
1.3422374,-0.27416396
1.3422374,0.22550088
1.3422374,0.6994067
1.3422374,1.0888187
1.3422374,1.3531402
1.3422374,1.4254594
1.3422374,1.3406221
1.3422374,1.340363
0.4984079,0.65909904
0.4984079,0.34696564
0.4984079,0.20905256
0.4984079,0.1923585
0.4984079,0.19662905
0.4984079,0.13199136
0.4984079,0.22812529
0.4984079,0.50313735
0.4984079,0.5069151
0.8945424,0.31773624
0.8945424,0.32581067
0.8945424,0.5260156
0.8945424,0.8387454
0.8945424,1.118186
0.8945424,1.2000839
0.8945424,1.0964179
0.8945424,0.88969797
0.511021,0.6887302
0.511021,0.8506792
0.511021,1.0024482
0.511021,1.0684992
0.511021,1.0071032
0.511021,0.8870874
0.511021,0.70262486
0.511021,0.50377643
0.39533788,0.17702936
0.39533788,0.1482744
0.39533788,0.3697331
0.39533788,0.7482747
0.39533788,1.128959
0.39533788,1.1602681
0.39533788,0.8566837
0.39533788,0.38421246
0.18186921,-0.16579115
0.18186921,-0.16199598
0.18186921,-0.020253398
0.18186921,0.13080652
0.18186921,0.16323948
0.18186921,0.17002614
0.18186921,0.17327186
0.18186921,0.18208937
0.18186921,0.18214045
-1.4805405,0.1157235
-1.4805405,-0.026409682
-1.4805405,-0.21995299
-1.4805405,-0.4324933
-1.4805405,-0.63268185
-1.4805405,-0.8111504
-1.4805405,-1.111776
-1.4805405,-1.4925033
-1.5820878,-1.5417434
-1.5820878,-1.4943032
-1.5820878,-1.4133416
-1.5820878,-1.3500612
-1.5820878,-1.3732604
-1.5820878,-1.3995477
-1.5820878,-1.4752932
-1.5820878,-1.5855378
-3.120843,-1.580548
-3.120843,-1.7473878
-3.120843,-2.023739
-3.120843,-2.333854
-3.120843,-2.5859652
-3.120843,-2.7268715
-3.120843,-2.913981
-3.120843,-3.127652
-3.120843,-3.1277294
-4.516608,-3.0913665
-4.516608,-3.3544643
-4.516608,-3.5581102
-4.516608,-3.6622045
-4.516608,-3.7063317
-4.516608,-3.9268858
-4.516608,-4.236179
-4.516608,-4.526421
-3.5885017,-3.9154983
-3.5885017,-3.7983592
-3.5885017,-3.8112729
-3.5885017,-3.8725717
-3.5885017,-3.9015949
-3.5885017,-3.8040242
-3.5885017,-3.6762688
-3.5885017,-3.5854583
-3.2595541,-2.690307
-3.2595541,-2.6195102
-3.2595541,-2.7928746
-3.2595541,-3.0296772
-3.2595541,-3.1331053
-3.2595541,-3.1832047
-3.2595541,-3.2211354
-3.2595541,-3.2608316
-3.417704,-2.8888657
-3.417704,-2.8694043
-3.417704,-2.98119
-3.417704,-3.1424077
-3.417704,-3.243085
-3.417704,-3.3073533
-3.417704,-3.3644857
-3.417704,-3.418957
-3.417704,-3.4194877
-2.862864,-3.1292896
-2.862864,-3.19643
-2.862864,-3.3386497
-2.862864,-3.4359968
-2.862864,-3.3573534
-2.862864,-3.1723287
-2.862864,-2.977748
-2.862864,-2.8576725
-0.5063492,-2.3988614
-0.5063492,-2.0266852
-0.5063492,-1.8044685
-0.5063492,-1.5653985
-0.5063492,-1.287675
-0.5063492,-0.95222926
-0.5063492,-0.6077236
-0.5063492,-0.47529745
-0.21892783,-0.46172863
-0.21892783,-0.1901943
-0.21892783,0.06052232
-0.21892783,0.22238949
-0.21892783,0.27083215
-0.21892783,0.24612828
-0.21892783,0.06289375
-0.21892783,-0.22637369
-1.6341282,-1.5392258
-1.6341282,-1.9402161
-1.6341282,-1.9843674
-1.6341282,-1.8457162
-1.6341282,-1.8010241
-1.6341282,-1.7991264
-1.6341282,-1.7474796
-1.6341282,-1.6325196
-0.95133936,-2.2162502
-0.95133936,-2.0317738
-0.95133936,-1.641451
-0.95133936,-1.2583289
-0.95133936,-0.99388987
-0.95133936,-0.87810594
-0.95133936,-0.8807329
-0.95133936,-0.9539224
-0.95133936,-0.95324105
0.08340035,-1.3116541
0.08340035,-1.1818662
0.08340035,-0.9731856
0.08340035,-0.6779334
0.08340035,-0.3029248
0.08340035,-0.057154644
0.08340035,0.06192937
0.08340035,0.0845251
-0.94502276,-0.2976221
-0.94502276,-0.41152048
-0.94502276,-0.50586635
-0.94502276,-0.5358313
-0.94502276,-0.36909765
-0.94502276,-0.41262615
-0.94502276,-0.62835354
-0.94502276,-0.9478421
-1.6383637,-1.6346151
-1.6383637,-1.7624087
-1.6383637,-1.760244
-1.6383637,-1.689504
-1.6383637,-1.5810335
-1.6383637,-1.5509341
-1.6383637,-1.5844507
-1.6383637,-1.6397234
-1.6383637,-1.6401206
-1.7031784,-1.5851746
-1.7031784,-1.6604679
-1.7031784,-1.7146144
-1.7031784,-1.7169287
-1.7031784,-1.6590883
-1.7031784,-1.6591246
-1.7031784,-1.6812617
-1.7031784,-1.7044064
-1.7426432,-1.2908393
-1.7426432,-1.2910774
-1.7426432,-1.3396789
-1.7426432,-1.3912657
-1.7426432,-1.4534513
-1.7426432,-1.5672798
-1.7426432,-1.6800318
-1.7426432,-1.7446083
-3.279298,-1.7291611
-3.279298,-1.9304678
-3.279298,-2.1590984
-3.279298,-2.4717264
-3.279298,-2.851349
-3.279298,-3.0969288
-3.279298,-3.2315142
-3.279298,-3.2808573
-3.8304336,-2.8976538
-3.8304336,-2.9323559
-3.8304336,-2.9467247
-3.8304336,-2.9643514
-3.8304336,-3.089921
-3.8304336,-3.2280576
-3.8304336,-3.4944353
-3.8304336,-3.839404
-3.8304336,-3.8411307
-4.871451,-3.544393
-4.871451,-3.4886966
-4.871451,-3.61231
-4.871451,-3.8843122
-4.871451,-4.2848244
-4.871451,-4.569393
-4.871451,-4.763116
-4.871451,-4.875717
-3.0203276,-4.2756166
-3.0203276,-4.1033688
-3.0203276,-4.0097356
-3.0203276,-3.9041572
-3.0203276,-3.6914027
-3.0203276,-3.475441
-3.0203276,-3.2411141
-3.0203276,-3.0146978
-2.0869215,-2.029666
-2.0869215,-1.4778428
-2.0869215,-1.0262431
-2.0869215,-0.64683104
-2.0869215,-0.31870162
-2.0869215,-0.53709936
-2.0869215,-1.2342417
-2.0869215,-2.1100276
-2.0869215,-2.1135619
-1.3209633,-2.2598367
-1.3209633,-1.9238604
-1.3209633,-1.5933022
-1.3209633,-1.3529483
-1.3209633,-1.2051378
-1.3209633,-1.1636822
-1.3209633,-1.2186011
-1.3209633,-1.3236006
1.2206364,-1.8478035
1.2206364,-1.5957823
1.2206364,-1.1195445
1.2206364,-0.5522525
1.2206364,-0.010988981
1.2206364,0.5556932
1.2206364,1.0109718
1.2206364,1.22816
1.2206364,1.2294668
3.2694602,0.6575465
3.2694602,0.466437
3.2694602,0.895653
3.2694602,1.5917896
3.2694602,2.3844833
3.2694602,2.8803096
3.2694602,3.1579397
3.2694602,3.2738628
3.0335326,2.3675485
3.0335326,2.3364108
3.0335326,2.4126613
3.0335326,2.531717
3.0335326,2.718029
3.0335326,2.7960756
3.0335326,2.8964589
3.0335326,3.0384734
2.384532,2.3465712
2.384532,2.3118007
2.384532,2.4045177
2.384532,2.5416727
2.384532,2.668031
2.384532,2.6066196
2.384532,2.4832597
2.384532,2.3816905
2.5157692,1.9415731
2.5157692,2.0744066
2.5157692,2.4180436
2.5157692,2.810977
2.5157692,3.0684457
2.5157692,3.010958
2.5157692,2.7768135
2.5157692,2.5084658
2.5157692,2.5074089
2.0078843,1.5984812
2.0078843,1.3855841
2.0078843,1.3706796
2.0078843,1.4951149
2.0078843,1.7534044
2.0078843,2.056141
2.0078843,2.1477726
2.0078843,2.0044994
0.52484024,1.1569185
0.52484024,0.69471663
0.52484024,0.6663355
0.52484024,0.9607545
0.52484024,1.3190862
0.52484024,1.139621
0.52484024,0.7944182
0.52484024,0.517394
0.52484024,0.5158324
0.5339253,0.8212923
0.5339253,0.9272384
0.5339253,0.9280133
0.5339253,0.8812448
0.5339253,0.88972795
0.5339253,0.8026867
0.5339253,0.66803676
0.5339253,0.53070104
-2.7606804,0.60132396
-2.7606804,0.07140021
-2.7606804,-0.6176439
-2.7606804,-1.3024127
-2.7606804,-1.8042312
-2.7606804,-2.1894417
-2.7606804,-2.5171113
-2.7606804,-2.769875
-2.5914114,-2.5337453
-2.5914114,-2.5297325
-2.5914114,-2.5335035
-2.5914114,-2.5214236
-2.5914114,-2.4935513
-2.5914114,-2.5479145
-2.5914114,-2.5906377
-2.5914114,-2.591634
-2.5914114,-2.5916274
-3.2789812,-1.2611371
-3.2789812,-1.065227
-3.2789812,-1.2917056
-3.2789812,-1.7505854
-3.2789812,-2.193281
-3.2789812,-2.5650492
-3.2789812,-2.9393392
-3.2789812,-3.284217
-4.285032,-2.8579853
-4.285032,-3.0168672
-4.285032,-3.3247902
-4.285032,-3.6460965
-4.285032,-3.912791
-4.285032,-4.224266
-4.285032,-4.359822
-4.285032,-4.28381
-2.821629,-3.1182876
-2.821629,-2.7860487
-2.821629,-2.767915
-2.821629,-2.8987842
-2.821629,-2.976177
-2.821629,-2.9844358
-2.821629,-2.9208732
-2.821629,-2.8186328
-1.3649099,-2.0731752
-1.3649099,-1.8046166
-1.3649099,-1.6548134
-1.3649099,-1.5477118
-1.3649099,-1.407583
-1.3649099,-1.3028221
-1.3649099,-1.294003
-1.3649099,-1.3665621
-1.3649099,-1.3668649
-1.3968688,-1.347573
-1.3968688,-1.2966719
-1.3968688,-1.2450688
-1.3968688,-1.2262243
-1.3968688,-1.2790929
-1.3968688,-1.3790454
-1.3968688,-1.4245763
-1.3968688,-1.3964038
-0.9742967,-1.6668515
-0.9742967,-1.3883519
-0.9742967,-0.9613245
-0.9742967,-0.5363209
-0.9742967,-0.27300808
-0.9742967,-0.37315652
-0.9742967,-0.6658871
-0.9742967,-0.9810852
-0.9742967,-0.984596
-0.28593075,-1.6577007
-0.28593075,-1.7487125
-0.28593075,-1.6813762
-0.28593075,-1.5285007
-0.28593075,-1.3438767
-0.28593075,-1.0942699
-0.28593075,-0.7099939
-0.28593075,-0.27462566
1.1934494,-0.2298202
1.1934494,-0.055896632
1.1934494,0.27001312
1.1934494,0.6439916
1.1934494,0.9106843
1.1934494,1.0664912
1.1934494,1.1527737
1.1934494,1.1947902
0.5641032,0.6072273
0.5641032,0.5531055
0.5641032,0.5375109
0.5641032,0.50117236
0.5641032,0.4332384
0.5641032,0.42164636
