Ferrari 499P,baseline,hard
Speed (KPH),-180,-170,-160,-150,-140,-130,-120,-110,-100,-90,-80,-70,-60,-50,-40,-30,-20
0,,,,,,,,,,,,,,,,,
1,1.344810,1.263745,1.194746,1.108370,1.036135,0.962355,0.879135,0.812830,0.743824,0.665337,0.586877,0.516336,0.446895,0.367830,0.298675,0.212853,0.143845
2,2.686167,2.536161,2.370793,2.236296,2.075701,1.928508,1.777523,1.617192,1.471048,1.331536,1.182959,1.031912,0.879435,0.730346,0.588996,0.445732,0.292573
3,3.936653,3.736681,3.553278,3.329178,3.098880,2.884434,2.659910,2.439320,2.215908,1.990533,1.768917,1.545400,1.315921,1.103151,0.876385,0.660286,0.437955
4,5.281793,5.000142,4.715232,4.426701,4.113619,3.824831,3.531612,3.245131,2.946651,2.638435,2.347582,2.047150,1.756946,1.461441,1.159424,0.874582,0.575539
5,6.621220,6.253779,5.885996,5.507469,5.132133,4.766171,4.401323,4.039074,3.673361,3.300344,2.934213,2.560280,2.187555,1.819753,1.449849,1.086848,0.715635
6,7.861547,7.450864,7.040536,6.642250,6.181502,5.740324,5.295894,4.850284,4.406324,3.956415,3.513801,3.070193,2.625205,2.187314,1.742243,1.309162,0.862624
7,9.329252,8.799428,8.271042,7.740199,7.211826,6.686532,6.167516,5.647571,5.135343,4.610015,4.090911,3.577555,3.054581,2.548477,2.026896,1.516653,1.000514
8,10.648060,10.052292,9.448359,8.842666,8.234638,7.642393,7.048452,6.456694,5.862681,5.268248,4.674525,4.081746,3.502061,2.915172,2.321408,1.731952,1.148400
9,11.814529,11.050738,10.558124,9.942743,9.262287,8.595314,7.926757,7.260519,6.593647,5.922679,5.259115,4.595583,3.935858,3.270489,2.609154,1.951316,1.286108
10,13.162017,12.431052,11.697122,10.955300,10.206503,9.486055,8.749776,8.022641,7.296150,6.559101,5.821378,5.078674,4.349922,3.614329,2.888633,2.155209,1.417633
11,14.636519,13.804828,12.952329,12.141604,11.303794,10.486454,9.670147,8.850372,8.035005,7.217283,6.406727,5.594604,4.779790,3.976449,3.168133,2.362145,1.556331
12,16.007652,15.075999,14.167323,13.252434,12.358397,11.463945,10.552463,9.659569,8.765935,7.884992,6.996773,6.109814,5.222660,4.336559,3.459412,2.577259,1.691841
13,17.325981,16.342686,15.358232,14.369819,13.399409,12.412775,11.442540,10.472858,9.506095,8.538330,7.580042,6.625356,5.664891,4.703714,3.750597,2.795920,1.840135
14,18.670166,17.602913,16.543514,15.484752,14.419153,13.376600,12.328245,11.288596,10.243333,9.203677,8.166285,7.132146,6.105302,5.075033,4.042732,3.014057,1.989344
15,20.005114,18.870745,17.730658,16.596130,15.458040,14.337920,13.215319,12.099000,10.981032,9.864022,8.757600,7.649389,6.541739,5.437197,4.333062,3.237269,2.131774
16,21.345430,20.135487,18.900515,17.707619,16.494968,15.299116,14.088959,12.900208,11.708807,10.530275,9.334254,8.159987,6.981560,5.801195,4.626799,3.451726,2.282084
17,22.686514,21.378284,20.090982,18.799833,17.530991,16.245901,14.973517,13.707182,12.444804,11.180346,9.922804,8.669081,7.424390,6.167998,4.923947,3.668971,2.424241
18,23.429852,22.097942,20.901281,19.916292,18.568787,17.206264,15.861324,14.523611,13.183068,11.848310,10.514165,9.182235,7.857058,6.535303,5.212504,3.890271,2.570236
19,24.920431,23.514084,22.127735,20.754135,19.359018,17.989506,16.597420,15.223221,13.835452,12.457560,11.086885,9.636445,8.251070,6.902974,5.504606,4.106812,2.715312
20,26.238882,24.758747,23.298391,21.854027,20.389046,18.935032,17.464497,16.014685,14.532400,12.993779,11.492600,10.152511,8.721756,7.225603,5.749918,4.278628,2.814775
21,27.960766,26.353025,24.771431,23.208048,21.622971,20.042904,18.472950,16.911854,15.350410,13.794161,12.238904,10.684700,9.139202,7.590000,6.042181,4.500583,2.956158
22,29.296253,27.635366,25.954346,24.314421,22.657990,21.020060,19.356512,17.721481,16.088011,14.465882,12.827610,11.204753,9.581137,7.957407,6.335312,4.719379,3.101599
