Chevrolet Corvette Z06 GT3.R,baseline,hard
Speed (KPH),-180,-170,-160,-150,-140,-130,-120,-110,-100,-90,-80,-70,-60,-50,-40,-30,-20
0,,,,,,,,,,,,,,,,,
1,1.343717,1.315110,1.207495,1.140059,1.015019,0.948599,0.876265,0.785353,0.726204,0.649719,0.573586,0.500431,0.446153,0.345317,0.303365,0.240045,0.121197
2,2.712944,2.559134,2.425704,2.262501,2.093896,1.954404,1.800184,1.631496,1.496192,1.338355,1.190112,1.042002,0.898025,0.737441,0.596583,0.448235,0.302086
3,4.064570,3.836401,3.621195,3.384348,3.147517,2.928656,2.693403,2.470126,2.236656,2.007516,1.790440,1.564355,1.342802,1.110609,0.888973,0.668056,0.448479
4,5.391220,5.090149,4.809348,4.496588,4.184376,3.899132,3.575938,3.286445,2.984141,2.675575,2.386616,2.074409,1.781377,1.472686,1.172790,0.865109,0.569143
5,6.725082,6.343261,5.974767,5.592099,5.215930,4.854735,4.470957,4.112879,3.731435,3.352291,2.983779,2.604457,2.216794,1.830080,1.443056,1.063845,0.687606
6,8.011209,7.596132,7.197927,6.729176,6.268626,5.827575,5.358627,4.916178,4.454483,4.001022,3.558194,3.102306,2.656345,2.199776,1.753916,1.309589,0.860225
7,9.420033,8.880927,8.372404,7.824388,7.293050,6.784436,6.244035,5.726912,5.184155,4.652065,4.128614,3.595755,3.086650,2.556568,2.031261,1.506339,0.978581
8,10.778450,10.167607,9.571805,8.949381,8.338107,7.743922,7.122449,6.530817,5.924749,5.309241,4.714994,4.108804,3.521071,2.917058,2.316009,1.718081,1.127000
9,11.864464,11.297799,10.746796,10.064679,9.374244,8.703704,8.013934,7.341618,6.654076,5.986341,5.309160,4.624342,3.957476,3.277085,2.604985,1.932462,1.267898
10,13.346017,12.599784,11.867138,11.110333,10.360229,9.631769,8.876399,8.143483,7.394958,6.648806,5.908838,5.141614,4.322246,3.557884,2.821821,2.119806,1.390916
11,14.756097,13.919358,13.070262,12.244300,11.400711,10.564202,9.735503,8.905463,8.080953,7.248119,6.429153,5.602307,4.787497,3.955491,3.135889,2.316776,1.495541
12,16.096867,15.178844,14.258565,13.357095,12.437459,11.526151,10.622494,9.716709,8.817739,7.910620,7.004116,6.112144,5.211324,4.320042,3.425591,2.525161,1.631795
13,17.451324,16.436970,15.462269,14.465548,13.488273,12.502230,11.508445,10.541399,9.555152,8.587371,7.607761,6.636593,5.662115,4.691983,3.717408,2.749797,1.781047
14,18.785118,17.712967,16.645420,15.592390,14.518394,13.474829,12.406539,11.349647,10.302687,9.247375,8.202682,7.149641,6.106641,5.058949,4.012165,2.965428,1.922695
15,20.144638,18.999287,17.851917,16.721134,15.576517,14.439764,13.310404,12.177650,11.054703,9.924791,8.791632,7.674666,6.547899,5.430867,4.313715,3.190909,2.070314
16,21.504589,20.285147,19.055822,17.834579,16.631008,15.415996,14.196440,13.000339,11.793055,10.598441,9.393902,8.201736,6.998454,5.807199,4.609345,3.417349,2.223707
17,22.845837,21.548084,20.268288,18.963076,17.666693,16.395428,15.098281,13.816186,12.545602,11.262403,9.996746,8.715033,7.450583,6.173985,4.906966,3.638236,2.366278
18,23.668903,22.177294,21.455074,20.092575,18.725887,17.358381,16.004761,14.644895,13.286442,11.941282,10.585935,9.243707,7.895991,6.550828,5.201653,3.859954,2.519651
19,25.197250,23.804365,22.424742,21.028221,19.629858,18.246216,16.836611,15.473748,14.045813,12.661315,11.399035,9.759268,8.325896,6.918827,5.501008,4.084491,2.666637
20,26.549648,25.083763,23.611839,22.161695,20.683079,19.214413,17.750788,16.276690,14.803381,13.333489,11.757822,10.108323,8.600563,7.174595,5.670949,4.157172,2.677794
21,28.089968,26.473951,24.873514,23.289112,21.714102,20.127682,18.543718,16.951124,15.394231,13.819948,12.244360,10.668976,9.098172,7.531790,5.962138,4.391783,2.822958
22,29.435026,27.753645,26.099684,24.437363,22.761305,21.109715,19.441826,17.797499,16.122335,14.478106,12.820814,11.184917,9.537889,7.887433,6.247966,4.601975,2.957883
