FIA F4,baseline,hard
Speed (KPH),-180,-170,-160,-150,-140,-130,-120,-110,-100,-90,-80,-70,-60,-50,-40,-30,-20
0,,,,,,,,,,,,,,,,,
1,1.767303,1.671745,1.585392,1.453309,1.392363,1.302440,1.187522,1.092981,0.961757,0.857497,0.766875,0.666775,0.587266,0.470082,0.388749,0.281393,0.186452
2,3.578966,3.382303,3.148130,2.974713,2.765972,2.583050,2.375293,2.187440,1.942476,1.784575,1.585294,1.355868,1.163674,0.974984,0.767127,0.573969,0.373106
3,5.377543,5.037452,4.722447,4.445268,4.125266,3.836330,3.524335,3.247847,2.929618,2.667803,2.356099,2.043973,1.755650,1.473281,1.169912,0.891798,0.596938
4,7.107324,6.693982,6.317145,5.889959,5.488437,5.087490,4.694011,4.307756,3.943718,3.536450,3.139947,2.766118,2.371297,1.971032,1.567195,1.165987,0.770830
5,8.853166,8.339002,7.889394,7.353521,6.899032,6.369509,5.870269,5.366261,4.913279,4.407817,3.917015,3.443041,2.955496,2.448785,1.932383,1.414553,0.934884
6,10.567007,10.002322,9.375711,8.735504,8.204964,7.667472,7.063133,6.457244,5.862881,5.262949,4.662380,4.087970,3.496284,2.905851,2.335365,1.729347,1.147456
7,12.460447,11.752252,11.067975,10.316701,9.625228,8.928401,8.243290,7.562136,6.821833,6.136037,5.447704,4.747327,4.076895,3.390073,2.705417,2.013952,1.322490
8,14.203816,13.423635,12.605863,11.770007,10.969769,10.184799,9.391142,8.615803,7.786082,7.006984,6.225640,5.464631,4.653375,3.867001,3.082763,2.305538,1.512249
9,15.797779,14.875946,14.043143,13.121037,12.159031,11.420249,10.570516,9.654689,8.766504,7.885951,7.002790,6.133193,5.227002,4.358867,3.466852,2.594042,1.708554
10,17.708572,16.697989,15.666574,14.694217,13.725793,12.746630,11.740603,10.744221,9.815588,8.832667,7.874353,6.862417,5.843123,4.795920,3.784319,2.882570,1.909727
11,19.608267,18.499886,17.345715,16.225689,15.125768,14.004074,12.887838,11.787481,10.749097,9.652676,8.561105,7.476853,6.395908,5.299567,4.212224,3.176620,2.079815
12,21.400723,20.153276,18.925385,17.696846,16.494135,15.317013,14.071957,12.881390,11.685582,10.485926,9.334120,8.157792,6.969655,5.779966,4.611205,3.438043,2.270783
13,23.158356,21.849998,20.522280,19.194113,17.863352,16.563782,15.267533,13.973433,12.666351,11.385077,10.089593,8.849160,7.528927,6.271201,5.015448,3.724175,2.485045
14,24.295397,23.119848,21.721619,19.887316,19.202290,17.633152,16.053650,14.862513,13.736258,11.934277,10.940962,9.160313,8.178048,6.573803,5.268756,3.765397,2.578354
15,26.657913,25.359921,23.737709,22.440447,20.479704,19.221022,17.785629,15.951694,14.547904,13.280101,11.879781,10.313332,8.531503,7.219607,5.599928,4.361399,2.737593
16,28.534132,26.704634,25.132017,23.584782,21.854183,20.364323,18.636600,17.147871,15.487560,14.007195,12.342835,10.748838,9.388144,7.652498,6.252833,4.492491,3.033072
17,30.393869,28.663052,26.940565,24.952168,23.463602,21.799381,20.064878,18.171133,16.524719,14.944455,13.239450,11.647394,9.762592,8.348806,6.438964,4.855934,3.233419
18,31.249657,29.320198,27.618652,25.972021,24.092176,22.754099,20.988171,19.491259,17.463449,15.648919,13.921230,12.106313,10.571129,8.631153,6.953483,5.134301,3.448531
19,33.412003,31.714373,29.649731,27.948324,26.157011,24.087070,22.432207,20.396536,18.726843,16.982639,15.058162,13.210758,11.234594,9.124954,7.338966,5.519214,3.506487
20,35.099308,33.074055,31.393009,29.208189,27.265551,25.463703,23.388601,21.570717,19.523207,17.652773,15.671244,13.650981,11.464123,9.643389,7.620407,5.823114,3.880028
21,36.927616,34.733784,32.910130,30.888115,28.915602,26.615568,24.596733,22.642414,20.414755,18.295143,16.291319,14.264051,12.300385,10.034122,7.985437,6.003599,3.946684
22,39.015156,36.746105,34.652855,32.309643,30.104650,27.929024,25.817554,23.552198,21.390400,19.202259,17.103695,14.850320,12.775718,10.592810,8.461139,6.229581,4.121906
